source,section_number,section_name,section_position,store_index,store_id,object_id,mobile_asset_id,price,generation_lock,item_type,short_text_id,long_text_id,short_text_key,long_text_key,short_description,long_description,image_path,record_offset,notes
desktop_base,4,Accessories,69,22,506,45,,250,2,5,1390,1391,eString_ChairBeanbagBlueStdShortDesc,eString_ChairBeanbagBlueStdLongDesc,Blue Beanbag Chair,"Beanbag chairs? They're back! Comfy, portable, and just a little silly!",Furniture/ChairBeanbagBlueStd.png,0x14d080,
desktop_base,5,Pets,0,192,621,203,,35,0,5,1606,1607,eString_PetBowlsShortDesc,eString_PetBowlsLongDesc,Food and Water Bowls,Pet Bowls. Just tap them to fill them.,Furniture/PetBowls.png,0x151838,
desktop_base,5,Pets,1,142,571,7,,350,0,5,1508,1509,eString_KittenShortDesc,eString_KittenLongDesc,Kitten,A tiny little kitten!,pet_grid.png,0x150320,
desktop_base,5,Pets,2,143,572,7,,850,3,5,1510,1511,eString_Snow_WhiteShortDesc,eString_Snow_WhiteLongDesc,Snow White,"A snowy, white kitty.",pet_grid.png,0x15038c,
desktop_base,5,Pets,3,144,573,7,,550,2,5,1512,1513,eString_TabbyShortDesc,eString_TabbyLongDesc,Tabby,A friendly Tabby.,pet_grid.png,0x1503f8,
desktop_base,5,Pets,4,145,574,7,,11000,5,5,1514,1515,eString_HairlessShortDesc,eString_HairlessLongDesc,Hairless Cat,"An exotic, Hairless breed!",pet_grid.png,0x150464,
desktop_base,5,Pets,5,146,575,7,,3500,4,5,1516,1517,eString_Fluffy_GreyShortDesc,eString_Fluffy_GreyLongDesc,Fluffy Grey Cat,What a cute grey Kitty!,pet_grid.png,0x1504d0,
desktop_base,5,Pets,6,147,576,7,,800,3,5,1518,1519,eString_BeagleShortDesc,eString_BeagleLongDesc,Beagle,A friendly Beagle,pet_grid.png,0x15053c,
desktop_base,5,Pets,7,148,577,7,,750,2,5,1520,1521,eString_Yellow_LabShortDesc,eString_Yellow_LabLongDesc,Yellow Lab,Who doesn't want a nice Yellow Labrador?,pet_grid.png,0x1505a8,
desktop_base,5,Pets,8,149,578,7,,750,2,5,1522,1523,eString_Black_LabShortDesc,eString_Black_LabLongDesc,Black Lab,A cute Black Labrador,pet_grid.png,0x150614,
desktop_base,5,Pets,9,150,579,7,,375,0,5,1524,1525,eString_Longhair_PuppyShortDesc,eString_Longhair_PuppyLongDesc,Longhair Puppy,The cutest Longhair puppy you've ever seen...,pet_grid.png,0x150680,
desktop_base,5,Pets,10,151,580,7,,3250,5,5,1526,1527,eString_ChihuahuaShortDesc,eString_ChihuahuaLongDesc,A Chihuahua,A tiny little Chihuahua!,pet_grid.png,0x1506ec,
desktop_base,5,Pets,11,153,582,7,,4650,6,5,1530,1531,eString_LizardShortDesc,eString_LizardLongDesc,Lizard,A large iguana!,pet_grid.png,0x1507c4,
desktop_base,5,Pets,12,155,584,7,,15000,7,5,1534,1535,eString_TarantulaShortDesc,eString_TarantulaLongDesc,Tarantula,It is a nice...giant...furry...Tarantula!,pet_grid.png,0x15089c,
desktop_base,6,Toys,0,42,456,63,,25,0,6,1292,1293,eString_DollHippoPurpleStdShortDesc,eString_DollHippoPurpleStdLongDesc,Hippo Doll,It's a purple hippo plush toy.,Furniture/DollHippoPurpleStd.png,0x14d8f0,
desktop_base,6,Toys,1,43,457,64,,30,0,6,1294,1295,eString_DollPinkStdShortDesc,eString_DollPinkStdLongDesc,Pink Doll,It's a perfect doll for a child's play time.,Furniture/DollPinkStd.png,0x14d95c,
desktop_base,6,Toys,2,97,477,121,,65,0,6,1330,1331,eString_TeddyBearStdShortDesc,eString_TeddyBearStdLongDesc,Teddy Bear,"A warm, fuzzy, plush bear for the kids!",Furniture/TeddyBearStd.png,0x14f024,
desktop_base,6,Toys,3,123,552,149,,55,2,6,1484,1485,eString_Plush1ToyShortDesc,eString_Plush1ToyLongDesc,Plush Giraffe,A friendly plush giraffe.,Furniture/GiraffePlushToy.png,0x14fb1c,
desktop_base,6,Toys,4,156,585,148,,55,0,5,1486,1487,eString_Plush2ToyShortDesc,eString_Plush2ToyLongDesc,Plush Elephant,A charming plush elephant.,Furniture/ElephantPlushToy.png,0x150908,
desktop_base,6,Toys,5,124,553,150,,55,2,6,1488,1489,eString_Plush3ToyShortDesc,eString_Plush3ToyLongDesc,Plush Horse,A cute plush horse.,Furniture/HorsePlushToy.png,0x14fb88,
desktop_base,6,Toys,6,133,562,159,,55,2,6,1490,1491,eString_Plush4ToyShortDesc,eString_Plush4ToyLongDesc,Plush Monkey,A mischievous plush monkey.,Furniture/MonkeyPlushToy.png,0x14ff54,
desktop_base,6,Toys,7,135,564,161,,55,2,6,1492,1493,eString_Plush5ToyShortDesc,eString_Plush5ToyLongDesc,Plush Pig,A plump plush pig.,Furniture/PigPlushToy.png,0x15002c,
desktop_base,6,Toys,8,125,554,151,,450,4,5,1494,1495,eString_PlushBigToyShortDesc,eString_PlushBigToyLongDesc,Giant Plush Bear,This is the most hugable of all the plush toys.,Furniture/HugePlushBear.png,0x14fbf4,
desktop_base,6,Toys,9,103,478,127,,220,3,5,1332,1333,eString_ToysChildrensStdShortDesc,eString_ToysChildrensStdLongDesc,Toy Assortment.,Got kids? Engage their imaginations with these quality toys!,Furniture/ToysChidrensStd.png,0x14f2ac,
desktop_base,6,Toys,10,2,502,27,,150,0,5,1382,1383,eString_BalloonsStdShortDesc,eString_BalloonsStdLongDesc,Balloons!,It's just not a party without balloons!,Furniture/BallonsStd.png,0x14c810,
desktop_base,6,Toys,11,20,480,43,,75,2,5,1336,1337,eString_BubbleMakerStdShortDesc,eString_BubbleMakerStdLongDesc,Bubble Maker,Kids will love this gizmo. It automatically produces swarms of beautiful soap bubbles!,Furniture/BubbleMakerStd.png,0x14cfa8,
desktop_base,6,Toys,12,46,460,67,,75,2,5,1300,1301,eString_EaselChildrensStdShortDesc,eString_EaselChildrensStdLongDesc,Artist's Easel,This is an easel used to hold paper or canvas in place while the aspiring artist does their work.,Furniture/EaselChildrensStd.png,0x14daa0,
desktop_base,6,Toys,13,122,551,147,,35,2,6,1496,1497,eString_ToyDrumShortDesc,eString_ToyDrumLongDesc,Toy Drum,A noisy snare drum!,Furniture/DrumForKids.png,0x14fab0,
desktop_base,6,Toys,14,63,482,85,,150,2,5,1340,1341,eString_PirateShipStdShortDesc,eString_PirateShipStdLongDesc,Toy Pirate Ship,Your family's kids can enjoy pretending to have adventures at sea with this miniature pirate ship toy.,Furniture/PirateShipStd.png,0x14e1cc,
desktop_base,6,Toys,15,126,555,152,,475,5,5,1498,1499,eString_PlayCarShortDesc,eString_PlayCarLongDesc,Play Car,It is a toy car to sit in! Vrooom!,Furniture/LargePlasticPlayCar.png,0x14fc60,
desktop_base,6,Toys,16,137,566,163,,750,5,5,1502,1503,eString_PlayKitchenShortDesc,eString_PlayKitchenLongDesc,Play Kitchen,Little ones will love playing chef here.,Furniture/SmallKitchenForKids.png,0x150104,
desktop_base,6,Toys,17,140,569,166,,950,7,5,1504,1505,eString_ToyTrainTableShortDesc,eString_ToyTrainTableLongDesc,Toy Train Table,This toy train table will provide hours of peace in the house.,Furniture/TrainTableForKids.png,0x150248,
desktop_base,6,Toys,18,65,484,87,,250,4,1,1344,1345,eString_PoolChildrensStdShortDesc,eString_PoolChildrensStdLongDesc,Kiddie Pool,"A small, portable wading pool for the kids to splash around in.",Furniture/PoolChildrensStd.png,0x14e2a4,
desktop_base,6,Toys,19,64,483,86,,18000,5,5,1342,1343,eString_PlayStructureStdShortDesc,eString_PlayStructureStdLongDesc,Play Structure,"This deluxe outdoor play structure will keep your kids busy for hours, plus they'll get a healthy dose of exercise!",Furniture/PlayStructureStd.png,0x14e238,
desktop_base,6,Toys,20,21,505,44,,450,5,5,1388,1389,eString_CarouselStdShortDesc,eString_CarouselStdLongDesc,Carousel,"A delightful, old-style merry-go-round for the kids!",Furniture/CarouselStd.png,0x14d014,
desktop_base,6,Toys,21,22,506,45,,250,2,5,1390,1391,eString_ChairBeanbagBlueStdShortDesc,eString_ChairBeanbagBlueStdLongDesc,Blue Beanbag Chair,"Beanbag chairs? They're back! Comfy, portable, and just a little silly!",Furniture/ChairBeanbagBlueStd.png,0x14d080,
mobile_vf2_android,6,Accessory/Small Decor,0,,,266,0x2aa,30,0,6,0x674,0x675,eString_CandleOnHolderShortDesc,eString_CandleOnHolderLongDesc,Holiday Candles,Festive holiday candles nestled into fragrant evergreen candle holders!,Furniture/CandleOnHolder.png,0x319ed0,mobile raw field_40 used as section_number
mobile_vf2_android,6,Accessory/Small Decor,1,,,267,0x2ab,5,0,6,0x676,0x677,eString_CandyCaneShortDesc,eString_CandyCaneLongDesc,Candy Canes,Traditional candy canes for trimming the tree or holiday snacking!,Furniture/CandyCane.png,0x319f40,mobile raw field_40 used as section_number
mobile_vf2_android,6,Accessory/Small Decor,2,,,268,0x2ac,5,0,6,0x678,0x679,eString_ChristmasCookieShortDesc,eString_ChristmasCookieLongDesc,Christmas Cookie,A tasty decorated gingerbread cookie! Perfect for the holidays!,Furniture/ChristmasCookie.png,0x319fb0,mobile raw field_40 used as section_number
mobile_vf2_android,5,Furniture/Placeable,3,,,269,0x2ad,250,0,5,0x67a,0x67b,eString_ChristmasTree1ShortDesc,eString_ChristmasTree1LongDesc,Christmas Tree,A lovely traditional Christmas tree trimmed with beautiful red bows!,Furniture/ChristmasTree1.png,0x31a020,mobile raw field_40 used as section_number
mobile_vf2_android,5,Furniture/Placeable,4,,,270,0x2ae,350,2,5,0x67c,0x67d,eString_ChristmasTree2ShortDesc,eString_ChristmasTree2LongDesc,Lighted Christmas Tree,A traditional Christmas tree with strings of colored lights.,Furniture/ChristmasTree2.png,0x31a090,mobile raw field_40 used as section_number
mobile_vf2_android,6,Accessory/Small Decor,5,,,271,0x2af,15,0,6,0x67e,0x67f,eString_DreidelShortDesc,eString_DreidelLongDesc,Dreidel,A traditional dreidel for Hanukkah!,Furniture/Dreidel.png,0x31a100,mobile raw field_40 used as section_number
mobile_vf2_android,6,Accessory/Small Decor,6,,,272,0x2b0,5,0,6,0x680,0x681,eString_GlassOfEggnogShortDesc,eString_GlassOfEggnogLongDesc,Glass of Eggnog,Yummy! Eggnog!,Furniture/GlassOfEggnog.png,0x31a170,mobile raw field_40 used as section_number
mobile_vf2_android,6,Accessory/Small Decor,7,,,273,0x2b1,50,0,6,0x682,0x683,eString_Gnome1ShortDesc,eString_Gnome1LongDesc,Nacklebell,A delightful gnome with a red bejeweled hat.,Furniture/Gnome1.png,0x31a1e0,mobile raw field_40 used as section_number
mobile_vf2_android,6,Accessory/Small Decor,8,,,274,0x2b2,50,0,6,0x684,0x685,eString_Gnome2ShortDesc,eString_Gnome2LongDesc,Pilwinkle,A green-hatted gnome laden with candy canes! The big one is for you!,Furniture/Gnome2.png,0x31a250,mobile raw field_40 used as section_number
mobile_vf2_android,6,Accessory/Small Decor,9,,,275,0x2b3,50,0,6,0x686,0x687,eString_Gnome3ShortDesc,eString_Gnome3LongDesc,Lumwinkle,A shy gnome who just loves his tree!,Furniture/Gnome3.png,0x31a2c0,mobile raw field_40 used as section_number
mobile_vf2_android,6,Accessory/Small Decor,10,,,276,0x2b4,50,0,6,0x688,0x689,eString_Gnome4ShortDesc,eString_Gnome4LongDesc,Bimpni,Pilwinkle's sister. She loves green and red!,Furniture/Gnome4.png,0x31a330,mobile raw field_40 used as section_number
mobile_vf2_android,6,Accessory/Small Decor,11,,,277,0x2b5,50,0,6,0x68a,0x68b,eString_Gnome5ShortDesc,eString_Gnome5LongDesc,Minnimalkin,"Nacklebell's wife, who shares his fondness for red hats!",Furniture/Gnome5.png,0x31a3a0,mobile raw field_40 used as section_number
mobile_vf2_android,6,Accessory/Small Decor,12,,,278,0x2b6,25,0,6,0x68c,0x68d,eString_LargeAngelShortDesc,eString_LargeAngelLongDesc,Large Angel,The perfect angel to place atop the perfect tree!,Furniture/LargeAngel.png,0x31a410,mobile raw field_40 used as section_number
mobile_vf2_android,6,Accessory/Small Decor,13,,,279,0x2b7,15,0,6,0x68e,0x68f,eString_LargeStarShortDesc,eString_LargeStarLongDesc,Large Star,A traditional star for the top of your tree.,Furniture/LargeStar.png,0x31a480,mobile raw field_40 used as section_number
mobile_vf2_android,6,Accessory/Small Decor,14,,,280,0x2b8,25,0,6,0x690,0x691,eString_MenorahShortDesc,eString_MenorahLongDesc,Menorah,A beautiful traditional menorah.,Furniture/Menorah.png,0x31a4f0,mobile raw field_40 used as section_number
mobile_vf2_android,6,Accessory/Small Decor,15,,,281,0x2b9,5,0,6,0x692,0x693,eString_Ornament1ShortDesc,eString_Ornament1LongDesc,Red Ornament,A bright red ornament!,Furniture/Ornament1.png,0x31a560,mobile raw field_40 used as section_number
mobile_vf2_android,6,Accessory/Small Decor,16,,,282,0x2ba,5,0,6,0x694,0x695,eString_Ornament2ShortDesc,eString_Ornament2LongDesc,Striped Ornament,An ornament with a candy cane coating!,Furniture/Ornament2.png,0x31a5d0,mobile raw field_40 used as section_number
mobile_vf2_android,6,Accessory/Small Decor,17,,,283,0x2bb,6,2,6,0x696,0x697,eString_Ornament3ShortDesc,eString_Ornament3LongDesc,Gold Ornament,A golden ornament in the shape of a bell.,Furniture/Ornament3.png,0x31a640,mobile raw field_40 used as section_number
mobile_vf2_android,6,Accessory/Small Decor,18,,,284,0x2bc,6,2,6,0x698,0x699,eString_Ornament4ShortDesc,eString_Ornament4LongDesc,Elegant Ornament,An ornament with a gold and green design.,Furniture/Ornament4.png,0x31a6b0,mobile raw field_40 used as section_number
mobile_vf2_android,6,Accessory/Small Decor,19,,,285,0x2bd,50,2,6,0x69a,0x69b,eString_PenguinDecorationShortDesc,eString_PenguinDecorationLongDesc,Penguin Decoration,An adorable penguin with rosy cheeks!,Furniture/PenguinDecoration.png,0x31a720,mobile raw field_40 used as section_number
mobile_vf2_android,6,Accessory/Small Decor,20,,,286,0x2be,10,0,6,0x69c,0x69d,eString_PlateOfCookiesShortDesc,eString_PlateOfCookiesLongDesc,A Plate of Cookies,"A plate of cookies to leave for Santa, complete with milk!",Furniture/PlateOfCookies.png,0x31a790,mobile raw field_40 used as section_number
mobile_vf2_android,6,Accessory/Small Decor,21,,,287,0x2bf,20,0,6,0x69e,0x69f,eString_PoinsettiaShortDesc,eString_PoinsettiaLongDesc,Poinsettia,A beautiful poinsettia!,Furniture/Poinsettia.png,0x31a800,mobile raw field_40 used as section_number
mobile_vf2_android,6,Accessory/Small Decor,22,,,288,0x2c0,75,2,6,0x6a0,0x6a1,eString_PolarBearDecorationShortDesc,eString_PolarBearDecorationLongDesc,Polar Bear Decoration,A cute polar bear decoration!,Furniture/PolarBearDecoration.png,0x31a870,mobile raw field_40 used as section_number
mobile_vf2_android,6,Accessory/Small Decor,23,,,289,0x2c1,10,0,6,0x6a2,0x6a3,eString_RedBowShortDesc,eString_RedBowLongDesc,Red Bow,"A beautiful red bow, perfect for hanging on a door or wall!",Furniture/RedBow.png,0x31a8e0,mobile raw field_40 used as section_number
mobile_vf2_android,6,Accessory/Small Decor,24,,,290,0x2c2,75,2,6,0x6a4,0x6a5,eString_ReindeerDecorationShortDesc,eString_ReindeerDecorationLongDesc,Reindeer Decoration,Look! It's Rudolph!,Furniture/ReindeerDecoration.png,0x31a950,mobile raw field_40 used as section_number
mobile_vf2_android,6,Accessory/Small Decor,25,,,291,0x2c3,75,2,6,0x6a6,0x6a7,eString_SantaGardenDecorationShortDesc,eString_SantaGardenDecorationLongDesc,Santa Decoration,"A traditional Santa figurine, ready to deliver his gifts.",Furniture/SantaGardenDecoration.png,0x31a9c0,mobile raw field_40 used as section_number
mobile_vf2_android,6,Accessory/Small Decor,26,,,292,0x2c4,35,0,6,0x6a8,0x6a9,eString_SantaWallDecorationShortDesc,eString_SantaWallDecorationLongDesc,Santa Wall Decoration,A Santa to brighten up your wall or door!,Furniture/SantaWallDecoration.png,0x31aa30,mobile raw field_40 used as section_number
mobile_vf2_android,6,Accessory/Small Decor,27,,,293,0x2c5,75,2,6,0x6aa,0x6ab,eString_SnowmanShortDesc,eString_SnowmanLongDesc,Snowman,"A well-crafted snowman, complete with carrot nose!",Furniture/Snowman.png,0x31aaa0,mobile raw field_40 used as section_number
mobile_vf2_android,6,Accessory/Small Decor,28,,,294,0x2c6,15,0,6,0x6ac,0x6ad,eString_StockingLargeShortDesc,eString_StockingLargeLongDesc,Large Stocking,A large stocking for the grownups in the house.,Furniture/StockingLarge.png,0x31ab10,mobile raw field_40 used as section_number
mobile_vf2_android,6,Accessory/Small Decor,29,,,295,0x2c7,10,0,6,0x6ae,0x6af,eString_StockingSmallShortDesc,eString_StockingSmallLongDesc,Small Stocking,A small stocking for the little ones.,Furniture/StockingSmall.png,0x31ab80,mobile raw field_40 used as section_number
mobile_vf2_android,6,Accessory/Small Decor,30,,,296,0x2c8,50,2,6,0x6b0,0x6b1,eString_StringOfLeavesShortDesc,eString_StringOfLeavesLongDesc,Holiday Garland,A beautifully decorated garland.,Furniture/StringOfLeaves.png,0x31abf0,mobile raw field_40 used as section_number
mobile_vf2_android,6,Accessory/Small Decor,31,,,297,0x2c9,50,2,6,0x6b2,0x6b3,eString_StringOfLightsShortDesc,eString_StringOfLightsLongDesc,Lighted Garland,A string of lights to hang on the wall.,Furniture/StringOfLights.png,0x31ac60,mobile raw field_40 used as section_number
mobile_vf2_android,6,Accessory/Small Decor,32,,,298,0x2ca,5,0,6,0x6b4,0x6b5,eString_ThanksgivingCranberryShortDesc,eString_ThanksgivingCranberryLongDesc,Cranberry Sauce,"A bowl of traditional cranberry sauce, complete with holiday garnish.",Furniture/ThanksgivingCranberry.png,0x31acd0,mobile raw field_40 used as section_number
mobile_vf2_android,6,Accessory/Small Decor,33,,,299,0x2cb,5,0,6,0x6b6,0x6b7,eString_ThanksgivingDressingShortDesc,eString_ThanksgivingDressingLongDesc,Dressing,A heaping bowl of dressing.,Furniture/ThanksgivingDressing.png,0x31ad40,mobile raw field_40 used as section_number
mobile_vf2_android,6,Accessory/Small Decor,34,,,300,0x2cc,5,0,6,0x6b8,0x6b9,eString_ThanksgivingGravyShortDesc,eString_ThanksgivingGravyLongDesc,Gravy,A gravy boat filled with piping hot gravy.,Furniture/ThanksgivingGravy.png,0x31adb0,mobile raw field_40 used as section_number
mobile_vf2_android,6,Accessory/Small Decor,35,,,301,0x2cd,5,0,6,0x6ba,0x6bb,eString_ThanksgivingGreenBeansShortDesc,eString_ThanksgivingGreenBeansLongDesc,Green Beans,Green beans! Everyone's favorite holiday veggie!,Furniture/ThanksgivingGreenBeans.png,0x31ae20,mobile raw field_40 used as section_number
mobile_vf2_android,6,Accessory/Small Decor,36,,,302,0x2ce,35,0,6,0x6bc,0x6bd,eString_ThanksgivingHamShortDesc,eString_ThanksgivingHamLongDesc,Holiday Ham,Spiral cut and baked to perfection!,Furniture/ThanksgivingHam.png,0x31ae90,mobile raw field_40 used as section_number
mobile_vf2_android,6,Accessory/Small Decor,37,,,303,0x2cf,5,0,6,0x6be,0x6bf,eString_ThanksgivingMashedPotatoesShortDesc,eString_ThanksgivingMashedPotatoesLongDesc,Mashed Potatoes,Bring on the gravy!,Furniture/ThanksgivingMashedPotatoes.png,0x31af00,mobile raw field_40 used as section_number
mobile_vf2_android,6,Accessory/Small Decor,38,,,304,0x2d0,10,0,6,0x6c0,0x6c1,eString_ThanksgivingPieShortDesc,eString_ThanksgivingPieLongDesc,Pumpkin Pie,"Pumpkin pie, just like grandma always made!",Furniture/ThanksgivingPie.png,0x31af70,mobile raw field_40 used as section_number
mobile_vf2_android,6,Accessory/Small Decor,39,,,305,0x2d1,10,0,6,0x6c2,0x6c3,eString_ThanksgivingSouffleShortDesc,eString_ThanksgivingSouffleLongDesc,Holiday Souffle,"It's the perfect souffle! Light, fluffy, and green!",Furniture/ThanksgivingSouffle.png,0x31afe0,mobile raw field_40 used as section_number
mobile_vf2_android,6,Accessory/Small Decor,40,,,306,0x2d2,25,0,6,0x6c4,0x6c5,eString_ThanksgivingTurkeyShortDesc,eString_ThanksgivingTurkeyLongDesc,Holiday Turkey,It's moist and golden brown! Who gets the drumsticks?,Furniture/ThanksgivingTurkey.png,0x31b050,mobile raw field_40 used as section_number
mobile_vf2_android,3,Welcome Mat/Floor Decor,41,,,307,0x2d3,150,2,3,0x6c6,0x6c7,eString_WelcomeMatShortDesc,eString_WelcomeMatLongDesc,Holiday Welcome Mat,It's red with holly leaves and berries!,Furniture/WelcomeMat.png,0x31b0c0,mobile raw field_40 used as section_number
mobile_vf2_android,6,Accessory/Small Decor,42,,,308,0x2d4,125,2,6,0x6c8,0x6c9,eString_Wreath1ShortDesc,eString_Wreath1LongDesc,Lighted Wreath,A lovely evergreen wreath decorated with multi-colored lights!,Furniture/Wreath1.png,0x31b130,mobile raw field_40 used as section_number
mobile_vf2_android,6,Accessory/Small Decor,43,,,309,0x2d5,100,2,6,0x6ca,0x6cb,eString_Wreath2ShortDesc,eString_Wreath2LongDesc,Holiday Wreath,A fragrant evergreen wreath decorated with ornaments and a bright red bow!,Furniture/Wreath2.png,0x31b1a0,mobile raw field_40 used as section_number
mobile_vf2_android,6,Accessory/Small Decor,44,,,310,0x2d6,45,0,6,0x742,0x743,eString_SoapBlackStdShortDesc,eString_SoapBlackStdLongDesc,Black Designer Soap,Black Designer Soap,Furniture/SoapBlackStd.png,0x31b210,mobile raw field_40 used as section_number
mobile_vf2_android,6,Accessory/Small Decor,45,,,311,0x2d7,45,0,6,0x744,0x745,eString_SoapGreenStdShortDesc,eString_SoapGreenStdLongDesc,Green Designer Soap,Green Designer Soap,Furniture/SoapGreenStd.png,0x31b280,mobile raw field_40 used as section_number
mobile_vf2_android,5,Furniture/Placeable,46,,,312,0x2d8,150,0,5,0x746,0x747,eString_TowelRackBathroomBrownStdShortDesc,eString_TowelRackBathroomBrownStdLongDesc,Brown Towel Set,Brown Towel Set,Furniture/TowelRackBathroomBrownStd.png,0x31b2f0,mobile raw field_40 used as section_number
mobile_vf2_android,5,Furniture/Placeable,47,,,313,0x2d9,150,0,5,0x748,0x749,eString_TowelRackBathroomPinkStdShortDesc,eString_TowelRackBathroomPinkStdLongDesc,Pink Towel Set,Pink Towel Set,Furniture/TowelRackBathroomPinkStd.png,0x31b360,mobile raw field_40 used as section_number
mobile_vf2_android,6,Accessory/Small Decor,48,,,314,0x2da,10,0,6,0x74a,0x74b,eString_Balloons_birthdayShortDesc,eString_Balloons_birthdayLongDesc,Birthday Balloons!,"Colorful helium-filled birthday balloons, perfect for making any birthday party extra special!",Furniture/Balloons_birthday.png,0x31b3d0,mobile raw field_40 used as section_number
mobile_vf2_android,6,Accessory/Small Decor,49,,,315,0x2db,15,0,6,0x74c,0x74d,eString_Birthday_bannerShortDesc,eString_Birthday_bannerLongDesc,Birthday Banner,Set the party mood with this large birthday banner to hang on the wall!,Furniture/Birthday_banner.png,0x31b440,mobile raw field_40 used as section_number
mobile_vf2_android,6,Accessory/Small Decor,50,,,316,0x2dc,25,0,6,0x74e,0x74f,eString_Birthday_cakeShortDesc,eString_Birthday_cakeLongDesc,Birthday Cake,You say it's your birthday? Seize the cake!,Furniture/Birthday_cake.png,0x31b4b0,mobile raw field_40 used as section_number
mobile_vf2_android,6,Accessory/Small Decor,51,,,317,0x2dd,50,0,6,0x750,0x751,eString_Birthday_presentsShortDesc,eString_Birthday_presentsLongDesc,Birthday Presents,What birthday party is complete without presents?,Furniture/Birthday_presents.png,0x31b520,mobile raw field_40 used as section_number
mobile_vf2_android,5,Furniture/Placeable,52,,,318,0x2de,250,4,5,0x752,0x753,eString_Chaise_blueShortDesc,eString_Chaise_blueLongDesc,Blue Lounge Chair,Your family members will enjoy some laid back outdoor relaxation in this comfy chaise!,Furniture/Chaise_blue.png,0x31b590,mobile raw field_40 used as section_number
mobile_vf2_android,5,Furniture/Placeable,53,,,319,0x2df,250,4,5,0x754,0x755,eString_Chaise_brownShortDesc,eString_Chaise_brownLongDesc,Brown Lounge Chair,Your family members will enjoy some laid back outdoor relaxation in this comfy chaise!,Furniture/Chaise_brown.png,0x31b600,mobile raw field_40 used as section_number
mobile_vf2_android,5,Furniture/Placeable,54,,,320,0x2e0,250,4,5,0x756,0x757,eString_Chaise_greenShortDesc,eString_Chaise_greenLongDesc,Green Lounge Chair,Your family members will enjoy some laid back outdoor relaxation in this comfy chaise!,Furniture/Chaise_green.png,0x31b670,mobile raw field_40 used as section_number
mobile_vf2_android,5,Furniture/Placeable,55,,,321,0x2e1,250,4,5,0x758,0x759,eString_Chaise_redShortDesc,eString_Chaise_redLongDesc,Red Lounge Chair,Your family members will enjoy some laid back outdoor relaxation in this comfy chaise!,Furniture/Chaise_red.png,0x31b6e0,mobile raw field_40 used as section_number
mobile_vf2_android,5,Furniture/Placeable,56,,,322,0x2e2,175,3,5,0x75a,0x75b,eString_Lamp_office_blackShortDesc,eString_Lamp_office_blackLongDesc,Black Floor Lamp,"Light up the room with this elegant, black floor lamp.",Furniture/Lamp_office_black.png,0x31b750,mobile raw field_40 used as section_number
mobile_vf2_android,5,Furniture/Placeable,57,,,323,0x2e3,175,3,5,0x75c,0x75d,eString_Lamp_office_chromeShortDesc,eString_Lamp_office_chromeLongDesc,Chrome Floor Lamp,Light up the room with this shiny floor lamp.,Furniture/Lamp_office_chrome.png,0x31b7c0,mobile raw field_40 used as section_number
mobile_vf2_android,0,Outdoor Ground/Patio,58,,,324,0x2e4,4500,4,0,0x75e,0x75f,eString_Patio_brickShortDesc,eString_Patio_brickLongDesc,Brick Patio,"Give your family a stylish outdoor area for barbecues, picnics, or just relaxing outside!",Furniture/Patio_brick.png,0x31b830,mobile raw field_40 used as section_number
mobile_vf2_android,0,Outdoor Ground/Patio,59,,,325,0x2e5,5500,4,0,0x760,0x761,eString_Patio_cobblestoneShortDesc,eString_Patio_cobblestoneLongDesc,Cobblestone Patio,Cobblestone Patio,Furniture/Patio_cobblestone.png,0x31b8a0,mobile raw field_40 used as section_number
mobile_vf2_android,5,Furniture/Placeable,60,,,326,0x2e6,850,4,5,0x762,0x763,eString_Patio_tableShortDesc,eString_Patio_tableLongDesc,Patio Table,A cozy patio table for two.,Furniture/Patio_table.png,0x31b910,mobile raw field_40 used as section_number
mobile_vf2_android,5,Furniture/Placeable,61,,,327,0x2e7,125,4,5,0x764,0x765,eString_Patio_umbrellaShortDesc,eString_Patio_umbrellaLongDesc,Patio Umbrella,A large umbrella to provide some shade outdoors!,Furniture/Patio_umbrella.png,0x31b980,mobile raw field_40 used as section_number
mobile_vf2_android,5,Furniture/Placeable,62,,,328,0x2e8,450,4,5,0x766,0x767,eString_Picnic_tableShortDesc,eString_Picnic_tableLongDesc,Picnic Table,An old-fashioned picnic table for family barbecues or outdoor meals!,Furniture/Picnic_table.png,0x31b9f0,mobile raw field_40 used as section_number
